request_id,polymer_class,smiles,tg_celsius
gen_0319,polydienes and rubbers,*CC(*)C(=O)N(C)C,100.0
gen_0319,polydienes and rubbers,*CC(C)(*)C#N,120.0
gen_0319,polydienes and rubbers,*CC(*)C(=O)OCCOC,-50.0
gen_0319,polydienes and rubbers,*CC(*)C(=O)OCCCl,-8.0
gen_0319,polydienes and rubbers,*CC(*)COC(C)=O,20.0
gen_0319,polydienes and rubbers,*C(C)(C)C(*)(C)C,80.0
gen_0319,polydienes and rubbers,*CCC(*)c1ccccc1,-70.0
gen_0319,polydienes and rubbers,*C/C=C(Cl)/CC*,-20.0
gen_0319,polydienes and rubbers,*CC(*)c1ccc2c(c1)cccc2,130.0
gen_0319,polydienes and rubbers,*CC(*)Oc1ccccc1,75.0
gen_0319,polydienes and rubbers,*CC(*)C(=O)OCCCCCC,-60.0
gen_0319,polydienes and rubbers,*CC(*)(C)C(=O)OCCCCCCCCCCCC,-60.0
gen_0319,polydienes and rubbers,*CC(*)P(=O)(OC)OC,40.0
gen_0319,polydienes and rubbers,*C(C)(C(*)=O)OC,60.0
gen_0319,polydienes and rubbers,*CC(*)C(=O)N1CCCC1,110.0
gen_0319,polydienes and rubbers,*CCOC(*)=O,-35.0
gen_0319,polydienes and rubbers,*CC(*)C(F)(F)F,55.0
gen_0317,"conjugated polymers (polythiophenes, polyanilines, etc.)",*c1ccc(cc1)-c1ccc(s1)-*,130.0
gen_0317,"conjugated polymers (polythiophenes, polyanilines, etc.)",*Cc1ccc(s1)C*,60.0
gen_0317,"conjugated polymers (polythiophenes, polyanilines, etc.)",*c1sc(*)cc1CCCCCC,20.0
gen_0317,"conjugated polymers (polythiophenes, polyanilines, etc.)",*c1sc(*)c(CCCCCCCC)c1,5.0
gen_0317,"conjugated polymers (polythiophenes, polyanilines, etc.)",*c1cc(sc1-*)C(=O)OCC,95.0
gen_0317,"conjugated polymers (polythiophenes, polyanilines, etc.)",*c1ccc(s1)-c1ccc(s1)-*,110.0
gen_0317,"conjugated polymers (polythiophenes, polyanilines, etc.)",*c1ccc2c1sc1c2ccs1*,140.0
gen_0317,"conjugated polymers (polythiophenes, polyanilines, etc.)",*c1ccc(cc1)N(c1ccccc1)c1ccc(*)cc1,150.0
gen_0317,"conjugated polymers (polythiophenes, polyanilines, etc.)",*c1ccc(cc1)N(c1ccc(cc1)C)c1ccc(*)cc1,145.0
gen_0317,"conjugated polymers (polythiophenes, polyanilines, etc.)",*c1ccc2c(c1)oc1cc(*)ccc1c2=O,180.0
gen_0317,"conjugated polymers (polythiophenes, polyanilines, etc.)",*c1cc2cc(*)sc2c1,100.0
gen_0317,"conjugated polymers (polythiophenes, polyanilines, etc.)",*c1ccc(s1)C(=O)c1ccc(s1)*,160.0
gen_0317,"conjugated polymers (polythiophenes, polyanilines, etc.)",*c1ccc(o1)-c1ccc(o1)-*,90.0
gen_0317,"conjugated polymers (polythiophenes, polyanilines, etc.)",*c1cc(F)c(F)c(*)c1,125.0
gen_0317,"conjugated polymers (polythiophenes, polyanilines, etc.)",*c1ccc(nc1)-c1ccc(nc1)*,155.0
gen_0317,"conjugated polymers (polythiophenes, polyanilines, etc.)",*c1ccc(cc1)C(=O)c1ccc(cc1)*,175.0
gen_0317,"conjugated polymers (polythiophenes, polyanilines, etc.)",*c1ccc(s1)-c1cnc(s1)-*,135.0
gen_0317,"conjugated polymers (polythiophenes, polyanilines, etc.)",*c1ccc(s1)C#Cc1ccc(s1)*,165.0
gen_0317,"conjugated polymers (polythiophenes, polyanilines, etc.)",*c1cc2c(cc1*)c1ccccc1c2,190.0
gen_0317,"conjugated polymers (polythiophenes, polyanilines, etc.)",*c1ccc(cc1)Oc1ccc(cc1)*,115.0
gen_0317,"conjugated polymers (polythiophenes, polyanilines, etc.)",*c1sc2c(c1)c1cc(*)sc1cc2,145.0
gen_0317,"conjugated polymers (polythiophenes, polyanilines, etc.)",*c1ccc(cc1)C(C)(C)c1ccc(*)cc1,170.0
gen_0317,"conjugated polymers (polythiophenes, polyanilines, etc.)",*c1ccc(cc1)S(=O)(=O)c1ccc(*)cc1,200.0
gen_0317,"conjugated polymers (polythiophenes, polyanilines, etc.)",*Nc1ccc(N*)cc1,95.0
gen_0317,"conjugated polymers (polythiophenes, polyanilines, etc.)",*Nc1ccc(cc1)Oc1ccc(N*)cc1,105.0
gen_0317,"conjugated polymers (polythiophenes, polyanilines, etc.)",*c1ccc2c(c1)c1ccccc1c2(C)C,210.0
gen_0317,"conjugated polymers (polythiophenes, polyanilines, etc.)",*c1ccc(s1)-c1ccc(cc1)-c1ccc(s1)*,150.0
gen_0317,"conjugated polymers (polythiophenes, polyanilines, etc.)",*c1cc(sc1*)C(=O)c1ccccc1,120.0
gen_0317,"conjugated polymers (polythiophenes, polyanilines, etc.)",*c1cc2ccc3cccc4ccc(c1)c2c34*,220.0
gen_0317,"conjugated polymers (polythiophenes, polyanilines, etc.)",*c1ccc(s1)CC(=O)OCC,40.0
gen_0317,"conjugated polymers (polythiophenes, polyanilines, etc.)",*c1ccc(cc1)C(=N-N=*)c1ccccc1,230.0
gen_0317,"conjugated polymers (polythiophenes, polyanilines, etc.)",*c1ccc2[nH]c3ccc(*)cc3c2c1,260.0
gen_0317,"conjugated polymers (polythiophenes, polyanilines, etc.)",*c1cc(sc1*)-c1nc2ccccc2n1,195.0
gen_0317,"conjugated polymers (polythiophenes, polyanilines, etc.)",*c1ccc(cc1)-c1nnc(o1)-c1ccc(*)cc1,175.0
gen_0317,"conjugated polymers (polythiophenes, polyanilines, etc.)",*c1ccc(s1)C(F)(F)c1ccc(s1)*,140.0
gen_0317,"conjugated polymers (polythiophenes, polyanilines, etc.)",*c1sc(*)c2c1CCCC2,70.0
gen_0317,"conjugated polymers (polythiophenes, polyanilines, etc.)",*c1ccc(cc1)C1(c2ccccc2*)c2ccccc2Cc2ccccc21,195.0
gen_0317,"conjugated polymers (polythiophenes, polyanilines, etc.)",*c1cc(sc1*)C(=O)N(CC)CC,110.0
gen_0317,"conjugated polymers (polythiophenes, polyanilines, etc.)",*c1ccc(s1)C(=O)c1ccccc1*,155.0
gen_0317,"conjugated polymers (polythiophenes, polyanilines, etc.)",*Oc1ccc(cc1)C(C)(C)c1ccc(O*)cc1,185.0
gen_0317,"conjugated polymers (polythiophenes, polyanilines, etc.)",*c1ccc(cc1)-c1ccc(-c2ccc(*)cc2)nn1,205.0
gen_0317,"conjugated polymers (polythiophenes, polyanilines, etc.)",*c1ccc(cc1)c1nc2cc(*)ccc2o1,190.0
gen_0317,"conjugated polymers (polythiophenes, polyanilines, etc.)",*c1ccc2c(c1)sc1cc(*)c3nsnc3c1-2,165.0
gen_0317,"conjugated polymers (polythiophenes, polyanilines, etc.)",*c1cc(C(=O)OC)c(s1)-c1sc(*)c(C(=O)OC)c1,100.0
gen_0317,"conjugated polymers (polythiophenes, polyanilines, etc.)",*c1ccc(cc1)-c1csc(*)c1,125.0
gen_0317,"conjugated polymers (polythiophenes, polyanilines, etc.)",*c1ccc(s1)C(=C(C#N)C#N)c1ccc(s1)*,175.0
gen_0317,"conjugated polymers (polythiophenes, polyanilines, etc.)",*c1sc(*)c2c1c1ccccc1c2=O,210.0
gen_0317,"conjugated polymers (polythiophenes, polyanilines, etc.)",*c1ccc(cc1)-c1ccc2c(c1)c1cc(*)ccc1o2,185.0
gen_0317,"conjugated polymers (polythiophenes, polyanilines, etc.)",*c1ccc(s1)-c1c2cc(*)sc2s1,145.0
gen_0317,"conjugated polymers (polythiophenes, polyanilines, etc.)",*c1ccc(cc1)P(=O)(c1ccccc1)c1ccc(*)cc1,215.0
gen_0382,polyamides,*NC(=O)c1ccc(C(=O)NC2CCC(C*)CC2)cc1,160.0
gen_0382,polyamides,*NC1CCC(NC(=O)c2ccc(C(=O)*)cc2)CC1,155.0
gen_0382,polyamides,*NC(=O)c1cc(C(=O)N*)cc(c1)C(C)(C)C,145.0
gen_0382,polyamides,*NC(=O)c1ccc(-c2ccc(C(=O)N*)cc2)cc1,280.0
gen_0382,polyamides,*NC(=O)c1ccc(Oc2ccc(C(=O)N*)cc2)cc1,200.0
gen_0382,polyamides,*NC(=O)C1CCC(C(=O)N*)CC1,120.0
gen_0382,polyamides,*NC(=O)c1ccccc1C(=O)N*,150.0
gen_0382,polyamides,*Nc1ccc(Cc2ccc(N*)cc2)cc1NC(=O)CCCCC(=O),210.0
gen_0382,polyamides,*NC(=O)c1ccc(C(=O)N*)cc1,130.0
gen_0382,polyamides,*NCCCCCCNC(=O)c1cc(C(=O)N*)cc(C(=O)N)c1,90.0
gen_0382,polyamides,*NC(=O)c1cccc(C(=O)N*)c1,140.0
gen_0382,polyamides,*NC1CC2CCC1(CN*)C2,165.0
gen_0382,polyamides,*NC(=O)C1CC2CCC1(C(=O)N*)C2,175.0
gen_0382,polyamides,*NC(=O)c1ccc(-c2ccc(C(=O)N*)cc2)cc1C(F)(F)F,265.0
gen_0382,polyamides,*NC(=O)c1ccc2c(c1)C(=O)N(c1ccc(N*)cc1)C2=O,310.0
gen_0382,polyamides,*NC(=O)c1ccc(C(=O)N*)cc1OCc1ccccc1,175.0
gen_0382,polyamides,*NC(=O)c1ccc2ccc(C(=O)N*)cc2c1,230.0
gen_0382,polyamides,*NC(CCCCN*)C(=O)c1ccc(cc1)C(=O),100.0
gen_0382,polyamides,*NC(=O)c1ccc(C(=O)N*)cc1F,138.0
gen_0382,polyamides,*NC(=O)c1cc(F)c(C(=O)N*)cc1F,148.0
gen_0382,polyamides,*NC(=O)C1(C)CCC(C)(C(=O)N*)CC1,128.0
gen_0382,polyamides,*NC1CCCCC1NC(=O)c1ccc(C(=O)*)cc1,158.0
gen_0382,polyamides,*Nc1ccc(-c2ccc(N*)cc2)cc1NC(=O)c1ccc(C(=O))cc1,295.0
gen_0382,polyamides,*NC(=O)c1ccc(C(=O)N*)cc1OC,135.0
gen_0382,polyamides,*NC(=O)Cc1ccc(CC(=O)N*)cc1,95.0
gen_0382,polyamides,*NC(=O)c1ccc(S(=O)(=O)c2ccc(C(=O)N*)cc2)cc1,250.0
gen_0382,polyamides,*NC(=O)c1cc2ccccc2cc1C(=O)N*,220.0
gen_0382,polyamides,*NC1CC2CC1CC2NC(=O)CCCCC(=O),145.0
gen_0382,polyamides,*NC(=O)C1CCCCC1C(=O)N*,110.0
gen_0382,polyamides,*NC(=O)c1ccc(C(=O)N*)cc1C(C)(C)C,152.0
gen_0382,polyamides,*NC(=O)C(c1ccccc1)NC(=O)c1ccc(C(=O)*)cc1,190.0
gen_0382,polyamides,*NC(=O)c1ccc(-c2ccc(C(=O)N*)cc2)cc1F,255.0
gen_0382,polyamides,*NC(=O)c1ccc(Cn2c(=O)c3ccccc3c2=O)cc1,240.0
gen_0382,polyamides,*NC(=O)c1ccc2c(c1)oc1ccc(C(=O)N*)cc21,205.0
gen_0382,polyamides,*NC(=O)C1CCC(=O)N1c1ccc(N*)cc1,260.0
gen_0382,polyamides,*NCCNC(=O)c1cc2ccccc2cc1C(=O),195.0
gen_0382,polyamides,*NC(=O)c1ccc(C(=O)N*)cc1Br,160.0
gen_0382,polyamides,*NC(=O)c1ccc(N2C(=O)c3ccccc3C2=O)cc1C(=O)N*,340.0
gen_0382,polyamides,*NC1CCC(C)(CNC(=O)CCCCC(=O))CC1,85.0
gen_0382,polyamides,*NC(=O)c1ccc2sc3ccc(C(=O)N*)cc3c2c1,215.0
gen_0382,polyamides,*NC(=O)c1ccc(C(=O)N*)cc1I,165.0
gen_0382,polyamides,*NC(=O)C1CC1C(=O)N*,105.0
gen_0382,polyamides,*NC(=O)c1ccc(-c2nc3ccccc3o2)cc1C(=O)N*,270.0
gen_0382,polyamides,*NC(=O)c1ccc(N(C)c2ccc(C(=O)N*)cc2)cc1,185.0
gen_0382,polyamides,*NC(=O)c1ccc(C(=O)N*)cc1C#N,170.0
gen_0382,polyamides,*NC1CCC2(CC1)OCCO2C(=O)N*,130.0
gen_0382,polyamides,*NC(=O)c1cc(C(=O)N*)c(C)cc1C,142.0
gen_0382,polyamides,*NC(=O)c1ccc(-c2ccc(-c3ccc(C(=O)N*)cc3)cc2)cc1,300.0
gen_0382,polyamides,*NC(=O)c1ccc(C(=O)N*)cc1P(=O)(c1ccccc1)c1ccccc1,225.0
gen_0382,polyamides,*NC(=O)c1ccc(OC(=O)c2ccc(N*)cc2)cc1,190.0
gen_0206,polycarbonates,*OCC(C)(C)CCOC(=O)*,-20.0
gen_0206,polycarbonates,*OCCCCCCOC(=O)*,-60.0
gen_0206,polycarbonates,*OCCCCOC(=O)*,-40.0
gen_0206,polycarbonates,*OCCCCCCCCCCOC(=O)*,-70.0
gen_0206,polycarbonates,*OC(=O)OCCOCC*,-30.0
gen_0206,polycarbonates,*OC(=O)OCC(C)(CC)COC(=O)*,-10.0
gen_0206,polycarbonates,*OC(=O)Oc1ccc(cc1)C(C)(C)c1ccc(OC(=O)*)cc1,150.0
gen_0206,polycarbonates,*OC(=O)Oc1ccc(cc1)Cc1ccc(OC(=O)*)cc1,145.0
gen_0206,polycarbonates,*OC(=O)Oc1ccc(cc1)S(=O)(=O)c1ccc(OC(=O)*)cc1,200.0
gen_0206,polycarbonates,*OC(=O)Oc1ccc(cc1)Oc1ccc(OC(=O)*)cc1,135.0
gen_0206,polycarbonates,*OC(=O)Oc1ccc(cc1)C(c1ccccc1)(c1ccccc1)c1ccc(OC(=O)*)cc1,205.0
gen_0206,polycarbonates,*OC(=O)Oc1ccc2c(c1)C(C)(C)c1ccc(OC(=O)*)cc1O2,190.0
gen_0206,polycarbonates,*OC(=O)OC1CCC(CC1)C1CCC(CC1)OC(=O)*,165.0
gen_0206,polycarbonates,*OC(=O)OC1(CCCCC1)c1ccccc1,195.0
gen_0206,polycarbonates,*OC(=O)Oc1ccc(cc1)C1(CCCCC1)c1ccc(OC(=O)*)cc1,240.0
gen_0206,polycarbonates,*OC(=O)Oc1ccc(cc1)C(C)(CC)c1ccc(OC(=O)*)cc1,155.0
gen_0206,polycarbonates,*OC(=O)Oc1ccc(cc1)C(CC)(CC)c1ccc(OC(=O)*)cc1,148.0
gen_0206,polycarbonates,*OC(=O)Oc1ccc(cc1)C(c1ccccc1)c1ccc(OC(=O)*)cc1,175.0
gen_0206,polycarbonates,*OC(=O)Oc1ccc(F)c(c1)C(C)(C)c1cc(F)ccc1OC(=O)*,160.0
gen_0206,polycarbonates,*OC(=O)Oc1cc(C)c(cc1C)C(C)(C)c1cc(C)c(cc1C)OC(=O)*,195.0
gen_0206,polycarbonates,*OC(=O)Oc1ccc(cc1Cl)C(C)(C)c1ccc(OC(=O)*)cc1Cl,165.0
gen_0206,polycarbonates,*OC(=O)Oc1ccc(cc1Br)C(C)(C)c1ccc(OC(=O)*)cc1Br,190.0
gen_0206,polycarbonates,*OC(=O)OC1(CC1)c1ccc(OC(=O)*)cc1,130.0
gen_0206,polycarbonates,*OC(=O)OCC1(COC(=O)*)CCCCC1,-5.0
gen_0206,polycarbonates,*OC(=O)OC1CCCCC1,85.0
gen_0206,polycarbonates,*OC(=O)OC1CCCC1,70.0
gen_0206,polycarbonates,*OC(=O)OC1CCCCCC1,95.0
gen_0206,polycarbonates,*OC(=O)OC1CC2CCC1CC2,175.0
gen_0206,polycarbonates,*OC(=O)OCC1CCC(CO*)CC1,45.0
gen_0206,polycarbonates,*OCC1(COC(=O)*)CC1,25.0
gen_0206,polycarbonates,*OC(=O)Oc1ccc(cc1)C(C)(C)C(C)(C)c1ccc(OC(=O)*)cc1,160.0
gen_0206,polycarbonates,*OC(=O)Oc1ccc2c(c1)Cc1ccccc1C2(C)C(OC(=O)*),220.0
gen_0206,polycarbonates,*OC(=O)OC1CC2CC1CC(O*)C2,150.0
gen_0206,polycarbonates,*OCC1OC(=O)OC1CO*,20.0
gen_0206,polycarbonates,*OCC(CO*)OC(=O)O,5.0
gen_0206,polycarbonates,*OC(=O)Oc1ccc(cc1)C(=O)c1ccc(OC(=O)*)cc1,180.0
gen_0206,polycarbonates,*OC(=O)Oc1ccc(cc1)N=Nc1ccc(OC(=O)*)cc1,170.0
gen_0206,polycarbonates,*OC(=O)Oc1ccc(cc1)c1ccc(OC(=O)*)cc1,220.0
gen_0206,polycarbonates,*OC(=O)Oc1cc2ccccc2cc1OC(=O)*,200.0
gen_0206,polycarbonates,*OC(=O)OC1(c2ccccc2)CCCC1,155.0
gen_0206,polycarbonates,*OC(=O)OCC(CC)(CO*)CC,-15.0
gen_0206,polycarbonates,*OC(=O)OCCOCCOCCO*,-55.0
gen_0206,polycarbonates,*OC(=O)Oc1ccc(cc1)P(=O)(c1ccccc1)c1ccc(OC(=O)*)cc1,195.0
gen_0206,polycarbonates,*OC(=O)Oc1ccc(cc1)Si(C)(C)c1ccc(OC(=O)*)cc1,110.0
gen_0206,polycarbonates,*O[Si](C)(C)OC(=O)*,-110.0
gen_0206,polycarbonates,*OC(=O)Oc1ccc(cc1)C(C)(c2ccccc2)c1ccc(OC(=O)*)cc1C,165.0
gen_0206,polycarbonates,*OC(=O)OC1CCC(C)(CC1)C,80.0
gen_0206,polycarbonates,*OC(=O)OCC(F)(F)COC(=O)*,-25.0
gen_0206,polycarbonates,*OC(=O)Oc1ccc(cc1)C(c1ccc(F)cc1)(c1ccc(F)cc1)c1ccc(OC(=O)*)cc1,185.0
gen_0216,polyoxazolines and polyoxazoles,*CC(*)n1ccnc1=O,20.0
gen_0216,polyoxazolines and polyoxazoles,*N(C(=O)C)CC*,70.0
gen_0216,polyoxazolines and polyoxazoles,*N(C(=O)CC)CC*,45.0
gen_0216,polyoxazolines and polyoxazoles,*N(C(=O)CCC)CC*,6.0
gen_0216,polyoxazolines and polyoxazoles,*N(C(=O)CCCC)CC*,-15.0
gen_0216,polyoxazolines and polyoxazoles,*N(C(=O)CCCCC)CC*,-25.0
gen_0216,polyoxazolines and polyoxazoles,*N(C(=O)CCCCCC)CC*,-35.0
gen_0216,polyoxazolines and polyoxazoles,*N(C(=O)CCCCCCC)CC*,-45.0
gen_0216,polyoxazolines and polyoxazoles,*N(C(=O)C(C)C)CC*,80.0
gen_0216,polyoxazolines and polyoxazoles,*N(C(=O)C(C)CC)CC*,55.0
gen_0216,polyoxazolines and polyoxazoles,*N(C(=O)C1CCCCC1)CC*,95.0
gen_0216,polyoxazolines and polyoxazoles,*N(C(=O)c1ccccc1)CC*,105.0
gen_0216,polyoxazolines and polyoxazoles,*N(C(=O)c1ccc(F)cc1)CC*,110.0
gen_0216,polyoxazolines and polyoxazoles,*N(C(=O)c1ccc(Cl)cc1)CC*,118.0
gen_0216,polyoxazolines and polyoxazoles,*N(C(=O)c1ccc(OC)cc1)CC*,100.0
gen_0216,polyoxazolines and polyoxazoles,*N(C(=O)CCCCCCCC)CC*,-50.0
gen_0216,polyoxazolines and polyoxazoles,*N(C(=O)CCCCCCCCC)CC*,-55.0
gen_0216,polyoxazolines and polyoxazoles,*N(C(=O)C=C)CC*,60.0
gen_0216,polyoxazolines and polyoxazoles,*N(C(=O)C#C)CC*,90.0
gen_0216,polyoxazolines and polyoxazoles,*N(C(=O)CF)CC*,75.0
gen_0216,polyoxazolines and polyoxazoles,*N(C(=O)CCl)CC*,85.0
gen_0216,polyoxazolines and polyoxazoles,*N(C(=O)CBr)CC*,88.0
gen_0216,polyoxazolines and polyoxazoles,*N(C(=O)COC)CC*,30.0
gen_0216,polyoxazolines and polyoxazoles,*N(C(=O)CCOC)CC*,10.0
gen_0216,polyoxazolines and polyoxazoles,*N(C(=O)CCOCC)CC*,-5.0
gen_0216,polyoxazolines and polyoxazoles,*N(C(=O)CN)CC*,65.0
gen_0216,polyoxazolines and polyoxazoles,*N(C(=O)CNC)CC*,58.0
gen_0216,polyoxazolines and polyoxazoles,*N(C(=O)C1CC1)CC*,62.0
gen_0216,polyoxazolines and polyoxazoles,*N(C(=O)C1CCC1)CC*,50.0
gen_0216,polyoxazolines and polyoxazoles,*N(C(=O)C1CCCC1)CC*,42.0
gen_0216,polyoxazolines and polyoxazoles,*N(C(=O)C(F)(F)F)CC*,68.0
gen_0216,polyoxazolines and polyoxazoles,*N(C(=O)C(C)(C)C)CC*,130.0
gen_0216,polyoxazolines and polyoxazoles,*N(C(=O)Cc1ccccc1)CC*,40.0
gen_0216,polyoxazolines and polyoxazoles,*N(C(=O)CCc1ccccc1)CC*,20.0
gen_0216,polyoxazolines and polyoxazoles,*N(C(=O)C)CC(C)*,30.0
gen_0216,polyoxazolines and polyoxazoles,*N(C(=O)CC)CC(C)*,15.0
gen_0216,polyoxazolines and polyoxazoles,*N(C(=O)C)C(C)C*,95.0
gen_0216,polyoxazolines and polyoxazoles,*N(C(=O)c1cccc(C)c1)CC*,98.0
gen_0216,polyoxazolines and polyoxazoles,*N(C(=O)c1ccc(cc1)C(C)(C)C)CC*,108.0
gen_0216,polyoxazolines and polyoxazoles,*N(C(=O)C1=CC=CC=C1)CC*,112.0
gen_0216,polyoxazolines and polyoxazoles,*N(C(=O)CCCCCCCCCC)CC*,-58.0
gen_0216,polyoxazolines and polyoxazoles,*N(C(=O)CCCCCCCCCCC)CC*,-60.0
gen_0216,polyoxazolines and polyoxazoles,*N(C(=O)CCCCCCCCCCCC)CC*,-62.0
gen_0216,polyoxazolines and polyoxazoles,*N(C(=O)C(F)(F)C(F)(F)F)CC*,72.0
gen_0216,polyoxazolines and polyoxazoles,*N(C(=O)c1ccncc1)CC*,120.0
gen_0216,polyoxazolines and polyoxazoles,*N(C(=O)c1ccc(N)cc1)CC*,115.0
gen_0216,polyoxazolines and polyoxazoles,*N(C(=O)CSCC)CC*,5.0
gen_0216,polyoxazolines and polyoxazoles,*N(C(=O)CS)CC*,35.0
gen_0216,polyoxazolines and polyoxazoles,*N(C(=O)COCC)CC*,-2.0
gen_0216,polyoxazolines and polyoxazoles,*C=C(*)c1nc(co1),140.0
gen_0216,polyoxazolines and polyoxazoles,*c1nc(*)co1,180.0
gen_0328,polyurethanes,*OCCOC(=O)NCCCCCCNC(=O)*,-45.0
gen_0328,polyurethanes,*OCCCCOC(=O)NCCCCCCNC(=O)*,-50.0
gen_0328,polyurethanes,*OCCOC(=O)NC1CCC(CC1)CNC(=O)*,60.0
gen_0328,polyurethanes,*OCCOC(=O)Nc1ccc(Cc2ccc(NC(=O)*)cc2)cc1,100.0
gen_0328,polyurethanes,*OCCOC(=O)Nc1ccc(cc1)NC(=O)*,120.0
gen_0328,polyurethanes,*OCC(O)COC(=O)NCCCCCCNC(=O)*,-20.0
gen_0328,polyurethanes,*OCCOCCOC(=O)NCCCCCCNC(=O)*,-55.0
gen_0328,polyurethanes,*OCCOC(=O)NC(C)CCCCC(C)NC(=O)*,-30.0
gen_0328,polyurethanes,*OCCOC(=O)NCC1CCCCC1CNC(=O)*,55.0
gen_0328,polyurethanes,*OCC(C)COC(=O)NCCCCCCNC(=O)*,-40.0
gen_0328,polyurethanes,*OCCOC(=O)NCCCCNC(=O)*,-10.0
gen_0328,polyurethanes,*OCCOC(=O)NCCCCCNC(=O)*,-25.0
gen_0328,polyurethanes,*OCCOC(=O)NCCCCCCCCCCNC(=O)*,-60.0
gen_0328,polyurethanes,*OCCCOC(=O)NCCCCCCNC(=O)*,-48.0
gen_0328,polyurethanes,*OCCOC(=O)NC1CCCCC1NC(=O)*,65.0
gen_0328,polyurethanes,*OCCOC(=O)Nc1ccc(cc1)Cc1ccc(cc1)NC(=O)*,95.0
gen_0328,polyurethanes,*OC1CCC(CC1)OC(=O)NCCCCCCNC(=O)*,30.0
gen_0328,polyurethanes,*OCCOC(=O)NCC(C)CNC(=O)*,15.0
gen_0328,polyurethanes,*OCCOC(=O)NCCOCCNC(=O)*,-35.0
gen_0328,polyurethanes,*OCCOC(=O)NCCSCCNC(=O)*,-15.0
gen_0328,polyurethanes,*OCCOC(=O)NC(=O)*,10.0
gen_0328,polyurethanes,*OCC(F)(F)COC(=O)NCCCCCCNC(=O)*,-5.0
gen_0328,polyurethanes,*OCCOC(=O)NCc1ccccc1CNC(=O)*,50.0
gen_0328,polyurethanes,*OCCOC(=O)NCCc1ccccc1NC(=O)*,40.0
gen_0328,polyurethanes,*OC1CCCCC1COC(=O)NCCCCCCNC(=O)*,20.0
gen_0328,polyurethanes,*OCC(=O)OCCOC(=O)NCCCCCCNC(=O)*,-8.0
gen_0328,polyurethanes,*OCCOC(=O)NCCCNC(=O)*,5.0
gen_0328,polyurethanes,*OCCOC(=O)NC1CCC(C)CC1NC(=O)*,45.0
gen_0328,polyurethanes,*OCCOC(=O)Nc1ccc(Oc2ccc(NC(=O)*)cc2)cc1,110.0
gen_0328,polyurethanes,*OCCOC(=O)NCCCCCCCNC(=O)*,-52.0
gen_0328,polyurethanes,*OCCOC(=O)NCC(=O)NCCNC(=O)*,25.0
gen_0328,polyurethanes,*OC(C)COC(=O)NCCCCCCNC(=O)*,-18.0
gen_0328,polyurethanes,*OCCOC(=O)Nc1ccc(cc1)C(C)(C)c1ccc(NC(=O)*)cc1,105.0
gen_0328,polyurethanes,*OCCOC(=O)NC1CC2CCC1C2NC(=O)*,90.0
gen_0328,polyurethanes,*OCCOC(=O)NCCCCCCCCNC(=O)*,-58.0
gen_0328,polyurethanes,*OCC(Cl)COC(=O)NCCCCCCNC(=O)*,0.0
gen_0328,polyurethanes,*OCCOC(=O)NCCOCCOCCNC(=O)*,-45.0
gen_0328,polyurethanes,*OCCOC(=O)Nc1cccc(NC(=O)*)c1,85.0
gen_0328,polyurethanes,*OCCOC(=O)Nc1ccccc1NC(=O)*,75.0
gen_0328,polyurethanes,*OCC(CO)COC(=O)NCCCCCCNC(=O)*,8.0
gen_0328,polyurethanes,*OCCOC(=O)NCC1CCCCC1NC(=O)*,42.0
gen_0328,polyurethanes,*OCCOC(=O)NC(CC)CCCC(CC)NC(=O)*,-33.0
gen_0328,polyurethanes,*OCCOC(=O)NCCCCC(=O)NCCNC(=O)*,18.0
gen_0328,polyurethanes,*OCCOC(=O)Nc1ccc2ccccc2c1NC(=O)*,130.0
gen_0328,polyurethanes,*OCCOC(=O)NC1(C)CC(C)(CNC(=O)*)CC(C)(C)C1,88.0
gen_0328,polyurethanes,*OCCOC(=O)NCC(F)(F)F,-12.0
gen_0328,polyurethanes,*OCCOC(=O)NCC(=O)OCCNC(=O)*,-2.0
gen_0328,polyurethanes,*OCCOC(=O)NCCN(C)CCNC(=O)*,-22.0
gen_0328,polyurethanes,*OCC(N(C)C)COC(=O)NCCCCCCNC(=O)*,-10.0
gen_0328,polyurethanes,*OCCOC(=O)Nc1ccc(cc1)S(=O)(=O)c1ccc(NC(=O)*)cc1,140.0
gen_0322,polyamides,*NC(=O)CCCCCCCCC(=O)N*,60.0
gen_0322,polyamides,*NCCCCCCNC(=O)CCCCCCCCC(=O)*,47.0
gen_0322,polyamides,*NCCCCCNC(=O)CCCCC(=O)*,45.0
gen_0322,polyamides,*NCCCCCCCCNC(=O)c1ccc(C(=O)*)cc1,130.0
gen_0322,polyamides,*NCCCCCCNC(=O)c1ccc(C(=O)*)cc1,145.0
gen_0322,polyamides,*NC(=O)c1ccc(C(=O)Nc2ccc(Oc3ccc(*)cc3)cc2)cc1,280.0
gen_0322,polyamides,*NC(=O)CCCCC(=O)NCCCCCCCCCCCC*,42.0
gen_0322,polyamides,*NC1CCC(CC1)CNC(=O)CCCCCCCCC(=O)*,130.0
gen_0322,polyamides,*NC(=O)c1ccccc1C(=O)N*,155.0
gen_0322,polyamides,*NC(=O)c1cccc(C(=O)N*)c1,148.0
gen_0322,polyamides,*NCCCCCCCCCCNC(=O)CCCCCCCCC(=O)*,43.0
gen_0322,polyamides,*NCCCCCCCCCCCNC(=O)CCCCC(=O)*,40.0
gen_0322,polyamides,*NC(=O)C1CCC(C(=O)N*)CC1,110.0
